2025-07-21 18:56:31,305 - DingTalk - INFO - 启动钉钉客户端
2025-07-21 18:56:31,305 - DingTalk - INFO - 应用ID：dingl9elinjlttwmpsxq
2025-07-21 18:56:31,305 - DingTalk - INFO - 使用凭证连接钉钉
2025-07-21 18:56:31,305 - DingTalk - INFO - 钉钉客户端连接成功
2025-07-21 18:56:31,305 - DingTalk - INFO - 已注册ChatbotMessage的回掉处理器
2025-07-21 18:56:31,305 - DingTalk - INFO - 正在启动钉钉客户端...
2025-07-22 12:10:13,004 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': 'c3f05057-66b1-11f0-8bff-5215a8ef9827'}
2025-07-22 12:25:35,819 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 12:25:38,052 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': 'eb5435c6-66b3-11f0-89fb-2eaa794b294e'}
2025-07-22 12:25:41,066 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 12:25:43,279 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': 'ee71f113-66b3-11f0-b05d-329bedae46d2'}
2025-07-22 12:25:46,300 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 12:25:47,892 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': 'f13088cd-66b3-11f0-b7a2-faf2d53e39a8'}
2025-07-22 12:25:50,910 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 12:25:52,457 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': 'f3e6a091-66b3-11f0-884b-5a20030ba585'}
2025-07-22 12:25:55,472 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 12:25:57,153 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': 'f6a31b4f-66b3-11f0-832b-b613d2b14d1f'}
2025-07-22 12:26:00,168 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 12:26:01,889 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': 'f9802e81-66b3-11f0-80c0-7e88154b8801'}
2025-07-22 12:26:04,902 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 12:26:06,631 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': 'fc5768ec-66b3-11f0-89fb-2eaa794b294e'}
2025-07-22 12:26:09,644 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 12:26:11,518 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': 'ff37ca76-66b3-11f0-80c0-7e88154b8801'}
2025-07-22 12:26:14,531 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 12:26:16,253 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '020c47dc-66b4-11f0-832b-b613d2b14d1f'}
2025-07-22 12:26:19,266 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 12:26:21,058 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '04ec03cd-66b4-11f0-884b-5a20030ba585'}
2025-07-22 12:26:24,071 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 12:26:25,780 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '07adf6c9-66b4-11f0-b05d-329bedae46d2'}
2025-07-22 12:26:28,792 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 12:26:30,491 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '0a8c1fe2-66b4-11f0-b7a2-faf2d53e39a8'}
2025-07-22 12:26:33,502 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 12:26:35,186 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '0d4a7c52-66b4-11f0-832b-b613d2b14d1f'}
2025-07-22 12:26:38,197 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 12:26:39,915 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '1017a57f-66b4-11f0-8d8a-de809d1c6511'}
2025-07-22 12:26:42,927 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 12:26:44,791 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '13084433-66b4-11f0-80c0-7e88154b8801'}
2025-07-22 12:26:47,802 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 12:26:49,421 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '15d58b2c-66b4-11f0-bee8-0eb3b764c0bb'}
2025-07-22 12:26:52,476 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 12:26:54,048 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '18997873-66b4-11f0-884b-5a20030ba585'}
2025-07-22 12:26:57,059 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 12:26:58,847 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '1b613fa6-66b4-11f0-bebd-26ca3a8714ef'}
2025-07-22 12:27:01,857 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 12:27:03,529 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '1e39a904-66b4-11f0-884b-5a20030ba585'}
2025-07-22 12:27:06,541 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 12:27:08,379 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '2122ef4c-66b4-11f0-884b-5a20030ba585'}
2025-07-22 12:27:11,391 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 12:27:13,081 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '23e53d25-66b4-11f0-8bc5-6647947ab531'}
2025-07-22 12:27:16,094 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 12:27:17,683 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '26ab4e64-66b4-11f0-bee8-0eb3b764c0bb'}
2025-07-22 12:27:20,695 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 12:27:22,512 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '297ee65e-66b4-11f0-832b-b613d2b14d1f'}
2025-07-22 12:27:25,524 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 12:27:27,146 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '2c52930f-66b4-11f0-80bd-52afbb2bd5e8'}
2025-07-22 12:27:30,158 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 12:27:31,916 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '2f27a31c-66b4-11f0-bebd-26ca3a8714ef'}
2025-07-22 12:27:34,929 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 12:27:36,735 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '31f906a4-66b4-11f0-bee8-0eb3b764c0bb'}
2025-07-22 12:27:39,747 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 12:27:41,398 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '34d26b37-66b4-11f0-bebd-26ca3a8714ef'}
2025-07-22 12:27:44,410 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 12:27:46,138 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '379f3719-66b4-11f0-8bc5-6647947ab531'}
2025-07-22 12:27:49,152 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 12:27:50,805 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '3a6d3ef3-66b4-11f0-80bd-52afbb2bd5e8'}
2025-07-22 12:27:53,818 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 12:27:55,397 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '3d29cc06-66b4-11f0-884b-5a20030ba585'}
2025-07-22 12:27:58,408 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 12:28:00,293 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '400aa538-66b4-11f0-80bd-52afbb2bd5e8'}
2025-07-22 12:28:03,304 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 12:28:05,093 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '42ddbd9f-66b4-11f0-8d8a-de809d1c6511'}
2025-07-22 12:28:08,105 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 12:28:09,908 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '45bd3aa5-66b4-11f0-884b-5a20030ba585'}
2025-07-22 12:28:12,920 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 12:28:14,625 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '488d6a09-66b4-11f0-bee8-0eb3b764c0bb'}
2025-07-22 12:28:17,635 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 12:28:19,536 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '4b7a54b1-66b4-11f0-832b-b613d2b14d1f'}
2025-07-22 12:28:22,549 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 12:28:24,237 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '4e547d09-66b4-11f0-b7a2-faf2d53e39a8'}
2025-07-22 12:28:27,249 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 12:28:28,956 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '51271045-66b4-11f0-b7a2-faf2d53e39a8'}
2025-07-22 12:28:31,967 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 12:28:33,663 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '53e66182-66b4-11f0-89fb-2eaa794b294e'}
2025-07-22 12:28:36,673 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 12:28:38,475 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '56c429b7-66b4-11f0-8d8a-de809d1c6511'}
2025-07-22 12:28:41,488 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 12:28:43,087 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '5998b1ec-66b4-11f0-80c0-7e88154b8801'}
2025-07-22 12:28:46,100 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 12:28:48,014 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '5c70a016-66b4-11f0-80c0-7e88154b8801'}
2025-07-22 12:28:51,024 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 12:28:52,707 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '5f4806e5-66b4-11f0-bebd-26ca3a8714ef'}
2025-07-22 12:28:55,718 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 12:28:57,321 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '6212ab4b-66b4-11f0-80c0-7e88154b8801'}
2025-07-22 12:29:00,336 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 12:29:01,928 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '64cf0ec8-66b4-11f0-80bd-52afbb2bd5e8'}
2025-07-22 12:29:04,939 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 12:29:06,726 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '67a1200b-66b4-11f0-89fb-2eaa794b294e'}
2025-07-22 12:29:09,738 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 12:29:11,440 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '6a760eac-66b4-11f0-b05d-329bedae46d2'}
2025-07-22 12:29:14,451 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 12:29:16,351 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '6d5816d2-66b4-11f0-b7a2-faf2d53e39a8'}
2025-07-22 12:29:19,361 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 12:29:21,176 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '70377a0b-66b4-11f0-bebd-26ca3a8714ef'}
2025-07-22 12:29:24,187 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 12:29:26,067 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '73284eea-66b4-11f0-80c0-7e88154b8801'}
2025-07-22 12:29:29,077 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 12:29:30,780 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '75fdcc0c-66b4-11f0-80bd-52afbb2bd5e8'}
2025-07-22 12:29:33,792 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 12:29:35,356 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '78bd637b-66b4-11f0-b05d-329bedae46d2'}
2025-07-22 12:29:38,370 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 12:29:40,240 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '7b9420c5-66b4-11f0-8bff-5215a8ef9827'}
2025-07-22 12:29:43,253 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 12:29:45,159 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '7e8b4831-66b4-11f0-b7a2-faf2d53e39a8'}
2025-07-22 12:29:48,172 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 12:29:49,763 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '8150e76b-66b4-11f0-bebd-26ca3a8714ef'}
2025-07-22 12:29:52,775 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 12:29:54,341 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '840fbb4e-66b4-11f0-b05d-329bedae46d2'}
2025-07-22 12:29:57,351 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 12:29:58,996 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '86d6a1f2-66b4-11f0-80bd-52afbb2bd5e8'}
2025-07-22 12:30:02,012 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 12:30:03,759 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '899dc719-66b4-11f0-bebd-26ca3a8714ef'}
2025-07-22 12:30:06,770 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 12:30:08,587 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '8c7b3743-66b4-11f0-884b-5a20030ba585'}
2025-07-22 12:30:11,597 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 12:30:13,314 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '8f490de0-66b4-11f0-8bff-5215a8ef9827'}
2025-07-22 12:30:16,324 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 12:30:17,991 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '92211f1b-66b4-11f0-bebd-26ca3a8714ef'}
2025-07-22 12:30:21,004 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 12:30:22,808 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '95035104-66b4-11f0-b7a2-faf2d53e39a8'}
2025-07-22 12:30:25,819 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 12:30:27,848 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '98006aaf-66b4-11f0-884b-5a20030ba585'}
2025-07-22 12:30:30,860 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 12:30:32,543 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '9ad121de-66b4-11f0-89fb-2eaa794b294e'}
2025-07-22 12:30:35,555 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 12:30:37,248 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '9da30ae9-66b4-11f0-832b-b613d2b14d1f'}
2025-07-22 12:30:40,261 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 12:30:42,469 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': 'a0b1bdd9-66b4-11f0-89fb-2eaa794b294e'}
2025-07-22 12:30:45,482 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 12:30:47,490 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': 'a3ab733f-66b4-11f0-b05d-329bedae46d2'}
2025-07-22 12:30:50,502 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 12:30:52,710 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': 'a6cdc7c0-66b4-11f0-8bff-5215a8ef9827'}
2025-07-22 12:30:55,721 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 12:30:57,626 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': 'a9b8f05e-66b4-11f0-8d8a-de809d1c6511'}
2025-07-22 12:31:00,638 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 12:31:02,167 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': 'ac7df437-66b4-11f0-832b-b613d2b14d1f'}
2025-07-22 12:31:05,180 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 12:31:06,818 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': 'af430d78-66b4-11f0-832b-b613d2b14d1f'}
2025-07-22 12:31:09,830 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 12:31:11,521 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': 'b210a202-66b4-11f0-b05d-329bedae46d2'}
2025-07-22 12:31:14,532 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 12:31:16,098 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': 'b4cc06d4-66b4-11f0-884b-5a20030ba585'}
2025-07-22 12:31:19,113 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 12:31:20,678 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': 'b78136ef-66b4-11f0-89fb-2eaa794b294e'}
2025-07-22 12:31:23,690 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 12:31:25,477 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': 'ba50067a-66b4-11f0-b05d-329bedae46d2'}
2025-07-22 12:31:28,490 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 12:31:30,174 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': 'bd29d5dd-66b4-11f0-8bff-5215a8ef9827'}
2025-07-22 12:31:33,189 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 12:31:34,884 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': 'bff80aa6-66b4-11f0-b7a2-faf2d53e39a8'}
2025-07-22 12:31:37,899 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 12:31:39,608 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': 'c2ca8356-66b4-11f0-b05d-329bedae46d2'}
2025-07-22 12:31:42,624 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 12:31:44,627 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': 'c5c659b4-66b4-11f0-884b-5a20030ba585'}
2025-07-22 12:31:47,640 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 12:31:49,337 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': 'c89295b2-66b4-11f0-89fb-2eaa794b294e'}
2025-07-22 12:31:52,349 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 12:31:54,037 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': 'cb5b04a3-66b4-11f0-b7a2-faf2d53e39a8'}
2025-07-22 12:31:57,051 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 12:31:58,743 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': 'ce30f9a7-66b4-11f0-bee8-0eb3b764c0bb'}
2025-07-22 12:32:01,756 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 12:32:03,335 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': 'd0f26ff2-66b4-11f0-884b-5a20030ba585'}
2025-07-22 12:32:06,350 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 12:32:07,896 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': 'd3abc351-66b4-11f0-bebd-26ca3a8714ef'}
2025-07-22 12:32:10,907 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 12:32:12,684 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': 'd677e837-66b4-11f0-884b-5a20030ba585'}
2025-07-22 12:32:15,696 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-22 12:32:17,326 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': 'd94ad177-66b4-11f0-8bc5-6647947ab531'}
2025-07-22 12:32:20,338 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
